pitcher,pitch_type,n,naive_in,inferred_in
DL Hall,ALL,552,11.95664477832763,10.205331339825772
DL Hall,CH,98,11.818506213103921,11.875152470550205
DL Hall,CU,82,12.366491062766293,9.810388148966856
DL Hall,FC,3,23.88059727744006,15.339932058453364
DL Hall,FF,77,12.056602037242804,9.511654933491684
DL Hall,SI,198,10.878295835316479,10.30994300270211
DL Hall,SL,42,11.693970521457537,10.022628045693445
DL Hall,ST,52,15.19378884452677,11.273002533282865
Daniel Duarte,ALL,264,11.213330160383137,9.681001611147767
Daniel Duarte,CH,33,12.65487164505188,9.703800621182594
Daniel Duarte,FC,93,9.736275226323176,9.49638972912572
Daniel Duarte,FF,39,12.492961872087218,12.235659504508664
Daniel Duarte,SI,33,9.55063729976561,8.580725216836774
Daniel Duarte,ST,66,13.068841751868703,9.633106750552026
Daniel Espino,ALL,110,9.843425806952881,10.390714217669423
Daniel Espino,CU,10,9.476280736013655,9.325038264226635
Daniel Espino,FF,73,9.370782160396306,9.673277781561838
Daniel Espino,SL,27,16.184684327521907,11.926328230836495
Daniel Lynch IV,ALL,680,10.87490722459857,10.217035319660958
Daniel Lynch IV,CH,166,11.195634725111503,10.293578636570842
Daniel Lynch IV,FF,112,11.681975401221003,10.452052164003852
Daniel Lynch IV,KC,47,13.23763298690003,13.626083840628336
Daniel Lynch IV,SI,197,9.823317225493426,9.290072673000815
Daniel Lynch IV,SL,158,11.039452149842166,10.482902587902846
Daniel Palencia,ALL,265,11.711341894933273,10.641379644706602
Daniel Palencia,FF,179,12.40879506910762,10.599605645621304
Daniel Palencia,FS,18,11.716367943804464,13.38408402763633
Daniel Palencia,SI,6,11.3092682436362,10.216843874944718
Daniel Palencia,SL,62,9.941062779713036,10.709124693417385
Danny Coulombe,ALL,353,11.419385391446687,10.62334589210839
Danny Coulombe,FC,128,12.328118795912907,10.54948333178234
Danny Coulombe,FF,34,13.186610945573145,11.95187921437374
Danny Coulombe,KC,23,17.105947627300825,11.943017187374119
Danny Coulombe,SI,105,9.015320112695383,9.72413492139828
Danny Coulombe,ST,63,11.572177662360204,11.156260458382336
Danny Young,ALL,222,11.739672002102283,11.029585308684592
Danny Young,CH,2,14.72023100725493,15.578773027914496
Danny Young,FC,1,34.84972729106766,35.69623070493536
Danny Young,SI,113,8.97997323721124,9.124429756576713
Danny Young,ST,106,13.848839957208437,12.423331904714617
David Bednar,ALL,885,10.854994352697268,9.409782459749636
David Bednar,CU,166,11.51716560243006,10.6159271372838
David Bednar,FF,366,10.844748687409222,9.395618913877037
David Bednar,FS,353,10.763933479541189,9.194469391206725
David Morgan,ALL,384,11.79303239128959,10.570468480613492
David Morgan,CU,99,16.665111189537285,12.380600068208393
David Morgan,FF,111,9.39891339437995,9.178450568083544
David Morgan,SI,108,11.610930506066648,10.832526422304937
David Morgan,SL,66,11.811430179594524,11.60562646232748
David Peterson,ALL,1405,10.26310760111964,8.921567204407
David Peterson,CH,181,12.180858845490818,10.361807617993684
David Peterson,CU,152,12.364777968975691,10.403301510993593
David Peterson,FF,338,11.031763947648454,8.574170436528004
David Peterson,SI,418,8.698624028612324,8.24037418692859
David Peterson,SL,316,9.710417567665377,8.645771057960292
David Sandlin,ALL,342,10.428388116586518,9.862159670095918
David Sandlin,CH,20,15.519641295291056,11.470868650085915
David Sandlin,CU,91,13.830763100419032,10.266755987633275
David Sandlin,FC,57,8.04678458518203,7.733724893719954
David Sandlin,FF,127,8.918740179559293,8.794359824271599
David Sandlin,SI,32,11.75482518918514,12.0202811611953
David Sandlin,ST,15,15.98887087136526,11.072363621734024
Davis Martin,ALL,1644,10.577327227905386,9.962692112028732
Davis Martin,CH,254,11.13701649952116,11.212142365086894
Davis Martin,CU,230,12.741698877431023,11.233821232459395
Davis Martin,FC,211,9.670947867221532,9.092449776108458
Davis Martin,FF,432,10.367541926460525,10.200333653923437
Davis Martin,SI,295,9.28993971739137,9.02340531743389
Davis Martin,SL,222,11.777655317168872,9.28849452781327
Dax Fulton,ALL,211,12.73094225296027,11.281933969493581
Dax Fulton,CH,13,16.145839736651773,7.555817480014994
Dax Fulton,FF,68,10.405815345191339,10.750240497177867
Dax Fulton,SI,15,13.958730040377983,14.777789578790479
Dax Fulton,SL,35,11.229416748568246,8.832199910304894
Dax Fulton,ST,80,15.149797867305502,12.697696326464333
Dean Kremer,ALL,808,11.569673041888253,9.955570035966906
Dean Kremer,CU,108,11.671158630857793,11.760564072352787
Dean Kremer,FC,130,10.997638408818721,10.207443864438304
Dean Kremer,FF,201,11.840009379463611,8.765299415496582
Dean Kremer,FS,230,11.755887291678544,10.449055408653898
Dean Kremer,SI,123,11.26719676953255,8.864046377382282
Dean Kremer,SL,15,8.701259744604247,10.093869586347433
Dean Kremer,UN,1,10.33555412223018,
Dedniel Núñez,ALL,69,9.2040576348316,10.709051367187216
Dedniel Núñez,FF,44,9.034473712655895,9.490277037529047
Dedniel Núñez,SL,25,10.689984325157416,11.540818104452695
Dennis Santana,ALL,648,11.642499947617555,10.030629516117003
Dennis Santana,CH,97,12.86673159114286,9.12591016081599
Dennis Santana,FC,49,9.731445445679354,10.401686982909107
Dennis Santana,FF,201,11.745932713047882,11.155612794987796
Dennis Santana,SI,73,8.989159144142569,9.124894329273676
Dennis Santana,SL,228,12.077856895321597,10.066610624112744
Devin Williams,ALL,671,12.00076277117489,9.361668615035372
Devin Williams,CH,310,12.937698320364554,9.05551208842019
Devin Williams,FC,8,10.020765932847794,9.411560669674827
Devin Williams,FF,353,10.710051255922629,9.522282997149393
Didier Fuentes,ALL,850,9.899502463815093,9.317438605033244
Didier Fuentes,CU,3,14.414723784860108,9.036619897176463
Didier Fuentes,FF,590,9.387939277047726,9.169849778499433
Didier Fuentes,FS,51,12.396734383437904,9.531157296852575
Didier Fuentes,SL,206,11.144080109406193,10.228224895735291
Dietrich Enns,ALL,239,11.013976206194371,9.856263460429386
Dietrich Enns,CH,47,11.53101207209939,12.18668753854368
Dietrich Enns,CU,15,15.384016513805864,9.856263460429386
Dietrich Enns,FC,26,14.472621281109564,10.992395629851769
Dietrich Enns,FF,133,9.241679702259445,8.89093268946127
Dietrich Enns,ST,18,16.014174152880983,11.780937329045688
Domingo Gonzalez,ALL,112,12.237802038181924,10.226906016627535
Domingo Gonzalez,CH,2,9.299273475447045,7.434127703688592
Domingo Gonzalez,FF,44,8.91850224518085,9.465152854179895
Domingo Gonzalez,SI,26,13.24414959829459,10.823313620081738
Domingo Gonzalez,SL,40,14.12875587181254,10.789363159226252
Doug Nikhazy,ALL,39,13.882133263224462,10.420581965314923
Doug Nikhazy,CH,6,18.913264834125542,18.369888920697683
Doug Nikhazy,CU,1,14.310495869090968,7.789082094123016
Doug Nikhazy,FF,18,9.248488082883558,9.568782319131557
Doug Nikhazy,SI,6,7.177133171191667,6.669837818066363
Doug Nikhazy,SL,3,23.937667035942138,16.093838927706216
Doug Nikhazy,ST,5,21.879552984363144,15.06369343463067
Drew Anderson,ALL,1098,11.763296457956498,9.897568849363616
Drew Anderson,CH,339,14.498910484866656,11.284625302419792
Drew Anderson,CU,235,11.674928436382938,10.369934251893659
Drew Anderson,FF,446,9.991756020863805,8.7370411442889
Drew Anderson,SI,19,13.189386774120445,11.479354413968014
Drew Anderson,SL,59,10.83452063104317,9.515423718993235
Drew Pomeranz,ALL,434,11.56505356876665,9.734571920664827
Drew Pomeranz,FF,325,11.300412743458764,9.267566192577213
Drew Pomeranz,KC,109,12.503683006793304,11.55292195742261
Drew Rasmussen,ALL,1747,10.194195998185497,9.206707874328048
Drew Rasmussen,CH,218,13.099653440937612,11.36304438350407
Drew Rasmussen,CU,65,12.615604654995067,10.971047377290194
Drew Rasmussen,FC,511,9.108720371588069,8.592826781587338
Drew Rasmussen,FF,500,9.989094038771123,9.002224321673499
Drew Rasmussen,SI,404,10.09152030980708,8.906357510377878
Drew Rasmussen,ST,49,11.81805593925494,11.928505157901213
Drew Rom,ALL,148,10.186393194057942,9.698546909404719
Drew Rom,FF,103,9.14342224723726,9.318544364618187
Drew Rom,FS,5,13.133964129258315,12.215061094415821
Drew Rom,SI,23,10.565537319561232,9.686771157396059
Drew Rom,ST,17,21.386917937821583,16.303117242411993
Drew Sommers,ALL,373,10.460469937384321,9.177832566736644
Drew Sommers,CH,11,17.147094481443297,15.308840083331921
Drew Sommers,FF,108,8.940976315130646,8.313514570643012
Drew Sommers,SI,165,10.6313200922756,9.384755060424594
Drew Sommers,SL,89,11.87929666582338,9.4040239984787
Drey Jameson,ALL,242,10.775436557218402,10.431860401224816
Drey Jameson,CH,48,10.401365781963683,9.39588329315794
Drey Jameson,FF,49,12.511264611273894,12.67392757926106
Drey Jameson,SI,46,8.66741950560819,8.178712763877227
Drey Jameson,SL,79,11.266896496088126,10.384008033645204
Drey Jameson,ST,20,16.286199467720404,13.180084572809301
Duncan Davitt,ALL,27,9.996762249296916,8.86754761731127
Duncan Davitt,CH,2,15.260192523980882,12.57495342242315
Duncan Davitt,CU,1,18.621022463937123,14.990849280332736
Duncan Davitt,FF,8,9.370678067247681,7.883443930610678
Duncan Davitt,SI,2,9.444981409808614,7.666276696542422
Duncan Davitt,SL,11,9.459519218474108,9.961624469788793
Duncan Davitt,ST,3,8.789123518924251,8.86754761731127
Dustin May,ALL,1823,10.292419717896616,9.737683233246063
Dustin May,CH,127,10.846893224896684,9.506941051247944
Dustin May,CU,124,13.277858270417397,12.344082485005739
Dustin May,FC,422,8.948020797878502,8.588882742803023
Dustin May,FF,473,9.954867100576008,9.461706494354996
Dustin May,SI,325,9.983947193735814,9.624901483954355
Dustin May,ST,352,12.07514881180781,11.321549230525747
Dylan Cease,ALL,2016,10.615420213561158,9.928892796723797
Dylan Cease,CH,231,12.759291406879175,12.353724434935396
Dylan Cease,FF,753,10.004793559264156,9.421077740671747
Dylan Cease,KC,184,13.35326060404119,13.425268780276262
Dylan Cease,SI,171,8.989976754414105,8.469552024158535
Dylan Cease,SL,590,10.59477376414954,9.428242787743066
Dylan Cease,ST,87,11.036437238480426,9.613427614056095
Dylan Dodd,ALL,582,10.822643616134545,9.160656959211217
Dylan Dodd,FC,192,10.234079919532437,10.287556551446205
Dylan Dodd,FF,1,9.344123687914262,3.6498022746725156
Dylan Dodd,SI,357,10.694075675210366,8.525782816140008
Dylan Dodd,SL,32,17.94269990957753,13.243057823988746
Dylan Lee,ALL,715,9.744031095367513,9.186433985281253
Dylan Lee,CH,122,10.704130254557159,8.751944717121269
Dylan Lee,FF,234,9.84843648668047,9.131949472522376
Dylan Lee,SL,359,9.529542580712322,9.636169466795463
Dylan Moore,ALL,6,16.332987649556177,17.872877987132902
Dylan Moore,EP,1,19.303661015121797,18.79278864295938
Dylan Moore,FA,2,22.19754101741647,16.24803331174478
Dylan Moore,SL,3,14.390004171551647,16.95296733130642
Dylan Smith,ALL,406,11.43069446711972,10.508275713440918
Dylan Smith,CU,27,12.699892538257437,12.672497794920021
Dylan Smith,FF,214,10.936516066602946,10.35020742583515
Dylan Smith,FS,20,18.145264158008843,12.772421733209509
Dylan Smith,SI,33,9.612243803625429,9.621896974958744
Dylan Smith,ST,112,11.664303206535777,10.659610926087613
Easton McGee,ALL,116,9.792224412805375,8.787376413782765
Easton McGee,CH,5,5.649771176343513,7.966619690518419
Easton McGee,CU,24,13.105848368202391,11.683266708309635
Easton McGee,FC,17,9.78902520913127,10.204389918978494
Easton McGee,FF,26,8.673217291549438,8.658605688833092
Easton McGee,SI,22,10.073697267679076,8.754917725324148
Easton McGee,ST,22,7.678884927645493,8.709250070141273
Eddy Yean,ALL,115,11.1839646092125,10.98455788263991
Eddy Yean,CH,37,11.0459155950441,10.858225600931814
Eddy Yean,FF,3,12.527671784842788,15.170438940842185
Eddy Yean,SI,68,11.419363878711188,11.021566311876914
Eddy Yean,SL,7,19.51717161915834,13.302758980726157
Edgardo Henriquez,ALL,729,11.934309924982223,11.134526274390788
Edgardo Henriquez,CU,37,16.765194108852352,18.757851818892597
Edgardo Henriquez,FC,94,11.317057564425026,10.780034611042591
Edgardo Henriquez,FF,228,12.558693892154,11.459442752775988
Edgardo Henriquez,SI,202,10.504180313255002,9.594868974062578
Edgardo Henriquez,SL,168,12.255962384177215,11.455608956972387
Eduard Bazardo,ALL,769,11.512831114326259,9.830862458875217
Eduard Bazardo,FF,4,10.261327381255345,13.769310665080518
Eduard Bazardo,FS,17,13.501490670441296,10.631065126591153
Eduard Bazardo,SI,492,11.038007347170376,9.532736089869562
Eduard Bazardo,ST,256,12.520735724752743,10.431699490198671
Eduardo Rivera,ALL,199,11.898103317366504,11.292705947991294
Eduardo Rivera,CH,30,15.657952483315235,13.091109394711108
Eduardo Rivera,FF,109,11.639921183189722,11.292705947991294
Eduardo Rivera,SL,60,12.385566420156135,10.57118474654106
Eduardo Rodriguez,ALL,2097,8.97848213494584,8.02575085766591
Eduardo Rodriguez,CH,549,10.159554507910123,8.553123513084119
Eduardo Rodriguez,CU,261,9.725652804798154,8.731387030898011
Eduardo Rodriguez,FC,269,7.637426878319465,7.059055681604131
Eduardo Rodriguez,FF,832,8.160911093732704,7.780344379278022
Eduardo Rodriguez,SI,186,9.530883862244359,8.603006373498179
Edward Cabrera,ALL,1079,11.54181348547958,9.629774591007019
Edward Cabrera,CH,332,11.139262366134215,9.146287929701078
Edward Cabrera,CU,208,12.185607034527465,11.27982168993117
Edward Cabrera,FF,187,13.229111762443138,9.098606575509152
Edward Cabrera,SI,233,10.240621484456875,9.187260410128314
Edward Cabrera,SL,119,11.27801759908807,10.320764896747795
Edwin Díaz,ALL,254,10.460123790709137,9.776909654989874
Edwin Díaz,FF,146,10.80753772156112,9.651782880125939
Edwin Díaz,SL,108,10.28119659583809,10.491297670655907
Eiberson Castellano,ALL,32,12.918825888214911,12.712658495637747
Eiberson Castellano,CH,1,0.1493121300361823,4.08868013560522
Eiberson Castellano,CU,13,13.691111662445223,13.391451465494658
Eiberson Castellano,FF,10,12.356926537361854,12.71887805179476
Eiberson Castellano,SI,8,4.883633016711528,4.308092468212338
Eli Morgan,ALL,317,11.37111106144293,10.343497996168404
Eli Morgan,CH,104,9.83240877422421,10.285627646678869
Eli Morgan,FF,120,12.623618256924868,10.113038943403184
Eli Morgan,SL,93,11.520486455014176,11.056532464661055
Elieser Hernández,ALL,98,11.173947943073625,9.889226042790389
Elieser Hernández,CH,34,13.233518688586468,10.972991177985923
Elieser Hernández,FC,17,14.436527426659215,12.343589982546108
Elieser Hernández,FF,37,10.471802047938624,7.432726092584162
Elieser Hernández,SL,10,13.193970504891507,13.281582895021959
Elmer Rodríguez,ALL,297,11.846145786460763,10.683658715653424
Elmer Rodríguez,CH,30,14.79551455528511,11.906037449175308
Elmer Rodríguez,CU,25,15.715669726402137,15.532926927202698
Elmer Rodríguez,FC,1,45.01461634989712,42.421804998299706
Elmer Rodríguez,FF,70,12.034077497474268,10.801126420470101
Elmer Rodríguez,SI,123,10.506747670981984,10.124339565585592
Elmer Rodríguez,ST,48,13.4667016687929,10.539976939705037
Elvis Alvarado,ALL,631,10.909056174493589,9.729248933942982
Elvis Alvarado,CH,1,2.740599185201552,2.0005353117790166
Elvis Alvarado,FF,360,10.553962045402411,9.477178494529905
Elvis Alvarado,FS,31,13.62559852473525,12.71632325015841
Elvis Alvarado,SI,89,10.618344694941813,9.347755547670312
Elvis Alvarado,SL,150,11.122217362090645,10.94756326766377
Emerson Hancock,ALL,1555,11.93161026236254,9.321253094850157
Emerson Hancock,CH,86,19.001207876080535,10.44933347721301
Emerson Hancock,CU,73,19.92274617604421,13.588731078172643
Emerson Hancock,FC,173,13.047624300187628,9.347662514601955
Emerson Hancock,FF,615,9.47073667232114,8.535459040485545
Emerson Hancock,SI,381,10.283508839113967,8.507964864981696
Emerson Hancock,ST,227,17.37918927988913,12.846373781050723
Emiliano Teodo,ALL,43,10.385769310299745,9.658224680415874
Emiliano Teodo,CH,3,3.2556043627889517,4.743655068947844
Emiliano Teodo,SI,25,10.511079714823154,11.815803951972464
Emiliano Teodo,SL,15,10.385769310299745,7.263530939935086
Emilio Pagán,ALL,463,11.719946868273128,10.63968255379021
Emilio Pagán,FC,87,11.38150340053945,10.239813203920756
Emilio Pagán,FF,296,10.53234972562089,9.328922837976538
Emilio Pagán,FS,80,17.104821068487368,13.451137070229176
Emmet Sheehan,ALL,1562,12.62396359541954,9.889116876359203
Emmet Sheehan,CH,249,10.290334377285443,10.467751276825703
Emmet Sheehan,CU,169,13.556759585973113,12.131491107736492
Emmet Sheehan,FF,678,14.561534459692625,9.706115989358457
Emmet Sheehan,SL,466,10.822828343590682,8.964885217842365
Enmanuel De Jesus,ALL,627,10.355047166153886,9.733247945018501
Enmanuel De Jesus,CH,138,10.485822162853228,9.847650193710027
Enmanuel De Jesus,FC,102,11.082120502832932,10.748838621441969
Enmanuel De Jesus,FF,265,10.248279222205538,9.323217245954881
Enmanuel De Jesus,SI,84,9.031441651179723,9.227187431369954
Enmanuel De Jesus,SL,38,10.35350104638592,10.63343460808586
Enyel De Los Santos,ALL,871,10.62721441301368,8.84626831239199
Enyel De Los Santos,CH,218,11.163175099118474,9.207727337274267
Enyel De Los Santos,FF,390,10.379790939460616,8.213662977445743
Enyel De Los Santos,SL,263,10.348958239664494,9.049163725565112
Eric Cerantola,ALL,126,14.58062112805798,15.114889468131011
Eric Cerantola,FC,29,14.47784504573112,15.822452557276145
Eric Cerantola,FF,48,15.578170048570037,14.625548603527822
Eric Cerantola,SL,49,14.41657125920219,15.156919542763207
Eric Lauer,ALL,1566,10.276279539926357,8.882229908802291
Eric Lauer,CH,235,11.317694422439674,9.62536237948508
Eric Lauer,CU,194,10.493669921689623,10.731823612605545
Eric Lauer,FC,354,9.221881000439858,8.119143666475498
Eric Lauer,FF,655,10.400310490260628,8.495111694140205
Eric Lauer,SL,128,9.715344788493404,10.317471625748624
Eric Orze,ALL,536,11.188523268632057,9.830333138969522
Eric Orze,CU,49,11.165227057341578,11.77820090604762
Eric Orze,FF,143,11.211819479922536,9.802445321744845
Eric Orze,FS,266,11.459064835565425,10.013403599986896
Eric Orze,SL,78,10.680238392700439,8.804159295873998
Erick Fedde,ALL,1549,9.908954174807448,9.092803653760964
Erick Fedde,CH,191,13.26519160293484,10.43398631007944
Erick Fedde,FC,293,8.715459778951178,8.0289164376165
Erick Fedde,FF,21,16.449318645358982,11.649248058161248
Erick Fedde,SI,478,9.476727508678955,9.14113272782702
Erick Fedde,ST,566,9.770239444049867,9.09841957561973
Erik Miller,ALL,668,12.326874567628384,10.170636481825996
Erik Miller,CH,29,16.45381526534694,12.292113108068644
Erik Miller,FF,52,16.448239437478776,12.060897014739412
Erik Miller,SI,304,9.51377088176383,8.760035501055881
Erik Miller,SL,283,15.401811064028262,11.094661507868304
Erik Sabrowski,ALL,588,11.846091874341283,11.494964524159967
Erik Sabrowski,CU,119,14.060400468383015,14.477868965350723
Erik Sabrowski,FF,393,11.025307830141257,11.12586650733544
Erik Sabrowski,SL,76,12.32397058709791,11.90450789925061
Ethan Pecko,ALL,86,15.210215954891526,9.967358417594458
Ethan Pecko,CH,7,16.155514301657856,14.896247099712193
Ethan Pecko,CU,10,8.406715226015923,7.43273945005982
Ethan Pecko,FC,8,17.01734615393275,10.958057530876683
Ethan Pecko,FF,28,16.93362386416527,9.50315762776745
Ethan Pecko,SI,26,13.537556696005101,9.39201755350888
Ethan Pecko,ST,7,7.104522924418414,8.651159531156514
Ethan Roberts,ALL,391,10.610615717415344,9.69888849330499
Ethan Roberts,FC,174,9.446928518654142,9.029363299112159
Ethan Roberts,SI,61,11.046161128960787,10.295825139319144
Ethan Roberts,ST,156,12.053646751116109,10.721373299620545
Eury Pérez,ALL,1842,12.928294152575695,10.090115149386122
Eury Pérez,CH,165,20.693026729434894,12.843574309794677
Eury Pérez,CU,109,16.360570850951863,10.88622442628373
Eury Pérez,FF,718,11.681965590690435,9.656491053343526
Eury Pérez,SI,307,13.882005709582803,9.601516772621185
Eury Pérez,SL,290,12.404975903328484,10.162608994458354
Eury Pérez,ST,253,11.491252305347938,10.320768113628773
Evan Phillips,ALL,228,10.218647962160487,9.093966923235797
Evan Phillips,FC,29,9.068840051665937,9.611608310247139
Evan Phillips,FF,104,9.175200093688504,8.161491583067537
Evan Phillips,SI,10,11.094240094190472,8.574731048652765
Evan Phillips,ST,85,11.806296032960896,11.084125552814237
Evan Sisk,ALL,645,11.868957885479544,10.863986304260877
Evan Sisk,CH,61,16.252481964346988,12.964039583625445
Evan Sisk,CU,165,12.106493027474684,10.94261403411884
Evan Sisk,FF,112,11.192987417683543,10.766933858190455
Evan Sisk,SI,197,11.074208700652546,9.923479592013924
Evan Sisk,ST,110,12.985253408200409,11.66752701978439
Fernando Cruz,ALL,827,12.932978512056554,11.43741776351963
Fernando Cruz,FF,259,10.747124781014168,9.747247976569165
Fernando Cruz,FS,428,14.314995641954084,11.899795980225473
Fernando Cruz,SI,25,15.162541861298331,14.235542302936933
Fernando Cruz,SL,115,11.18622580633539,11.333798518404476
Foster Griffin,ALL,1937,10.054742045618212,9.183553360598948
Foster Griffin,CH,212,10.669912248652139,10.26383350200009
Foster Griffin,CU,182,10.708521701513153,10.781245109217515
Foster Griffin,FC,630,8.989788062445559,7.876826810783253
Foster Griffin,FF,323,10.828772140337882,9.69498068658484
Foster Griffin,FS,116,15.82575497613812,12.384523093721313
Foster Griffin,SI,193,7.80489491073299,8.204720088080242
Foster Griffin,ST,281,10.730453401384413,10.494157882835808
Framber Valdez,ALL,2101,10.805973873483948,10.186230167192496
Framber Valdez,CH,392,11.038582417339153,10.280491567783454
Framber Valdez,CU,609,12.82605226692101,10.868332535890957
Framber Valdez,FF,63,13.626623554097696,11.074386219355459
Framber Valdez,SI,942,9.43118975393785,9.528101282913703
Framber Valdez,SL,95,14.45572416852824,10.486462602450656
Franco Aleman,ALL,269,10.638133685365615,11.01605500238329
Franco Aleman,CH,23,10.873823046532765,9.06408997883207
Franco Aleman,FF,176,10.755336601918277,10.861838688270394
Franco Aleman,SL,70,10.350793855406007,11.400642947426537
Freddy Peralta,ALL,1984,12.884204155557137,10.212575483389758
Freddy Peralta,CH,433,15.39570615029863,10.5155757501303
Freddy Peralta,CS,24,17.58594211940039,13.197622452957905
Freddy Peralta,CU,257,14.65671301606461,11.114116153254793
Freddy Peralta,FF,1058,11.132834680805821,9.746668560731223
Freddy Peralta,SL,103,16.7517163032429,11.776385015340418
Freddy Peralta,ST,109,11.592443216204373,10.37659819573954
Gabe Speier,ALL,432,10.082043375959302,8.975068921316584
Gabe Speier,CH,1,39.73351856567209,31.943010897667225
Gabe Speier,FF,174,9.172436762054915,9.228407633881162
Gabe Speier,SI,140,8.311300008839154,7.859708175336229
Gabe Speier,SL,114,14.046571994513387,9.38639493282971
Gabe Speier,ST,3,15.358363649671949,8.377465393592296
Gabriel Hughes,ALL,621,10.559947049864036,9.798582548097269
Gabriel Hughes,CH,60,12.60411786247037,12.188952572066285
Gabriel Hughes,CU,62,13.847343346380045,10.2315462438957
Gabriel Hughes,FF,344,8.946542502451205,9.038493205880432
Gabriel Hughes,SI,40,11.783262570792886,9.678493141572758
Gabriel Hughes,SL,67,11.399900479238408,11.411994002518318
Gabriel Hughes,ST,48,13.666068469082859,11.123318915177318
Gage Jump,ALL,1330,11.038578448761116,10.195477796799466
Gage Jump,CH,117,15.417300611287324,12.842756618309997
Gage Jump,CU,148,12.94970978767196,11.772029550402479
Gage Jump,FF,615,9.898389697418134,9.320205730485768
Gage Jump,SI,66,12.499877893004484,10.931203521321617
Gage Jump,SL,297,10.915701086087587,10.61633830538816
Gage Jump,ST,87,12.937054762126934,10.937378608448444
Garrett Acton,ALL,105,10.771437358327523,11.055114580992496
Garrett Acton,FF,58,10.694880749006806,11.116484808980292
Garrett Acton,SL,47,11.189037732903191,11.055114580992496
Garrett Cleavinger,ALL,578,11.876232783134277,11.196546245776336
Garrett Cleavinger,FF,85,12.118986634905507,12.117364487036738
Garrett Cleavinger,SI,161,11.379073771185997,11.229294491907284
Garrett Cleavinger,SL,255,11.568759186685098,10.623555256535527
Garrett Cleavinger,ST,77,13.151088090101599,12.43462905389512
Garrett Crochet,ALL,480,11.131667872433326,9.9591111030869
Garrett Crochet,CH,22,14.13871560413495,11.632193460906194
Garrett Crochet,FC,117,9.353993826911912,9.600300128478342
Garrett Crochet,FF,163,11.135941106203111,9.954467907573662
Garrett Crochet,FS,3,33.51003589070505,25.19304816762231
Garrett Crochet,SI,107,11.211566579283772,9.370614990982821
Garrett Crochet,ST,68,13.145458314316908,13.047010279589125
Garrett Stallings,ALL,100,11.626736601378305,9.178320037262
Garrett Stallings,CH,41,15.721311048890051,9.593412202292033
Garrett Stallings,CU,2,12.32586229888173,8.487827880352109
Garrett Stallings,FC,28,8.489173933262105,8.532797962837169
Garrett Stallings,FF,1,4.295119472962637,7.184380717465
Garrett Stallings,SI,24,10.135687279450078,11.616090099178862
Garrett Stallings,ST,4,12.17467492111465,9.583274783864017
Garrett Stubbs,ALL,19,13.614135892689148,11.867274852733313
Garrett Stubbs,EP,4,20.34136173228716,15.126134842144598
Garrett Stubbs,FA,15,11.725115029051066,11.867274852733313
Garrett Whitlock,ALL,512,10.2582599198427,9.135982956237193
Garrett Whitlock,CH,93,11.334176567564034,9.298099910435177
Garrett Whitlock,SI,286,9.5554489661579,8.875633939800817
Garrett Whitlock,SL,133,11.42522347338313,9.698967679887282
Gary Sánchez,ALL,23,18.26847429586034,13.670692895723047
Gary Sánchez,EP,11,19.058153566765064,14.499407634069614
Gary Sánchez,FA,9,11.277014884831468,12.740820971563993
Gary Sánchez,SL,3,15.097653365895427,13.670692895723047
Gavin Collyer,ALL,409,14.526485274112256,11.29379236519106
Gavin Collyer,FC,141,14.698325620314284,11.009993258713921
Gavin Collyer,FF,102,15.725278218863044,12.363011698378939
Gavin Collyer,SI,75,12.209646290694073,9.945571358769506
Gavin Collyer,ST,91,13.527002710506979,12.880650597726751
Gavin Hollowell,ALL,176,11.364912179492006,9.6174288224844
Gavin Hollowell,CH,16,10.70583195132008,11.585105927367952
Gavin Hollowell,FF,67,11.525908226045212,9.414763729920677
Gavin Hollowell,SI,36,10.64558632409308,8.661997895877555
Gavin Hollowell,ST,57,11.40461904533506,10.736062882197851
Gavin Williams,ALL,2030,10.382468875612995,9.30357530272855
Gavin Williams,CU,450,11.693285562959883,10.275457687135411
Gavin Williams,FC,135,9.300498418473897,8.694494509064532
Gavin Williams,FF,520,9.55530399967438,8.30092411901354
Gavin Williams,SI,348,8.792382256205965,8.280963669738373
Gavin Williams,ST,577,11.453797146889466,10.41955324942086
Geoff Hartlieb,ALL,198,10.522330551864552,9.22804954891961
Geoff Hartlieb,FC,33,8.490491544308837,7.764730882774143
Geoff Hartlieb,FF,72,9.845939743834414,9.735846362742414
Geoff Hartlieb,SI,30,11.845847400867626,8.194658600815876
Geoff Hartlieb,SL,63,11.002055714397454,11.615742821388723
George Kirby,ALL,1928,9.770887468016232,9.074601124291128
George Kirby,CH,121,12.685065366318286,9.375990668900817
George Kirby,FC,64,9.657956860432746,9.692133495060254
George Kirby,FF,530,8.06285038625644,7.726796591366709
George Kirby,FS,23,12.16837102953613,12.483367581656664
George Kirby,KC,190,13.71765470250158,10.3783610236862
George Kirby,SI,413,8.542838878354166,7.796767115461492
George Kirby,ST,587,11.245301136829598,9.965151517983712
George Klassen,ALL,377,11.252185545106775,10.496563158001692
George Klassen,CH,71,10.372890237488043,9.930512889095612
George Klassen,CU,16,17.13579710369607,15.077582293248536
George Klassen,FF,152,10.895883950824775,10.264576655205202
George Klassen,SI,33,12.768749310944434,10.496563158001692
George Klassen,SL,105,10.920516418592651,11.065446306205317
George Soriano,ALL,889,11.784957611332018,10.653574834111723
George Soriano,CH,269,13.155232710701485,10.365290236744437
