pitcher,pitch_type,n,naive_in,inferred_in
Paul Skenes,ST,205,11.55159846,11.17751061
Pavin Smith,ALL,16,18.73999114,11.83079201
Pavin Smith,EP,1,26.97277361,28.63751465
Pavin Smith,FA,15,18.63010229,11.46161659
Pedro Avila,ALL,1393,10.94971114,10.31249936
Pedro Avila,CH,309,11.33821366,9.715769508
Pedro Avila,CU,219,12.00626938,12.35907795
Pedro Avila,FF,551,9.872932134,9.892651778
Pedro Avila,SI,168,9.865109006,9.973226639
Pedro Avila,SL,92,11.27576715,10.30385651
Pedro Avila,ST,54,15.21768746,15.0312867
Pete Fairbanks,ALL,668,13.07489415,10.80786556
Pete Fairbanks,CH,18,18.36442808,11.83073159
Pete Fairbanks,FF,351,12.79760895,10.97214303
Pete Fairbanks,SL,299,13.48377146,10.09307673
Peter Lambert,ALL,976,12.73821507,10.85452977
Peter Lambert,CH,249,11.7211561,11.28049552
Peter Lambert,CU,38,13.39032189,13.78677563
Peter Lambert,FC,10,5.821341581,8.177888059
Peter Lambert,FF,374,12.80060242,9.577152424
Peter Lambert,SI,25,12.72652224,11.4371747
Peter Lambert,SL,175,13.5592253,11.13868404
Peter Lambert,SV,105,13.53612313,12.92807677
Peter Strzelecki,ALL,185,11.07896755,10.4463334
Peter Strzelecki,CH,37,16.6881167,10.22578444
Peter Strzelecki,FC,26,10.8223333,11.72574892
Peter Strzelecki,FF,77,9.931778262,9.909706568
Peter Strzelecki,SI,11,10.38515689,10.4463334
Peter Strzelecki,ST,34,10.76681726,11.449
Phil Bickford,ALL,136,10.16346114,10.17656605
Phil Bickford,FF,105,9.687617172,10.45816996
Phil Bickford,SI,1,14.66601702,11.52474184
Phil Bickford,SL,30,11.48312097,9.642865634
Phil Maton,ALL,1007,12.24336408,10.61268825
Phil Maton,CU,293,16.81770752,12.05618592
Phil Maton,FC,348,10.23150821,9.327624181
Phil Maton,SI,97,11.4222845,10.26993441
Phil Maton,SL,41,9.211092135,9.936798661
Phil Maton,ST,228,11.43598248,10.76092811
Pierce Johnson,ALL,844,11.6775414,10.30420879
Pierce Johnson,CU,599,10.82412356,10.59321507
Pierce Johnson,FC,36,10.38807934,10.23315511
Pierce Johnson,FF,209,13.9944032,9.850194267
Porter Hodge,ALL,587,13.41375809,11.39192942
Porter Hodge,FF,360,13.22366926,11.46931553
Porter Hodge,FS,7,19.80565011,12.05987791
Porter Hodge,SL,1,19.10747991,21.35046664
Porter Hodge,ST,219,13.81512878,11.12033147
Prelander Berroa,ALL,323,12.61651884,11.99421298
Prelander Berroa,CH,1,24.87450412,22.22938618
Prelander Berroa,FF,137,13.01883185,13.41882821
Prelander Berroa,SL,185,12.36936357,11.41174502
Quinn Priester,ALL,770,11.32117856,9.382546123
Quinn Priester,CH,100,13.13157078,10.83419831
Quinn Priester,CU,111,12.91734704,10.11432518
Quinn Priester,FC,9,8.580947507,4.599290471
Quinn Priester,FF,107,10.36362313,10.73129403
Quinn Priester,SI,227,9.871156005,8.548036184
Quinn Priester,SL,216,11.37907772,9.7602456
Rafael Montero,ALL,633,10.61647663,8.603004509
Rafael Montero,CH,150,10.70446115,7.934553293
Rafael Montero,FF,283,10.59708668,8.835648153
Rafael Montero,SI,150,10.01627913,8.070939693
Rafael Montero,SL,50,13.87292287,11.1964485
Raisel Iglesias,ALL,873,8.62678465,8.182278348
Raisel Iglesias,CH,276,8.883814864,7.807610818
Raisel Iglesias,FF,259,9.088833134,9.002725372
Raisel Iglesias,SI,164,8.216706925,7.997134043
Raisel Iglesias,SL,174,8.10506537,7.846925497
Randy Dobnak,ALL,150,11.95276505,10.72483689
Randy Dobnak,CH,50,12.98475325,10.23924427
Randy Dobnak,FF,18,11.79173651,11.15232458
Randy Dobnak,SI,31,9.827666619,10.73519567
Randy Dobnak,SL,1,20.5926309,13.73348181
Randy Dobnak,ST,50,12.09818017,10.59197112
Randy Rodríguez,ALL,815,11.39080031,10.42324927
Randy Rodríguez,CH,44,16.17965952,12.75770677
Randy Rodríguez,FF,402,10.48359767,9.930609267
Randy Rodríguez,SI,49,15.51142551,11.46677102
Randy Rodríguez,SL,320,11.61001171,10.65999808
Randy Vásquez,ALL,1617,11.66282642,10.06731663
Randy Vásquez,CH,201,13.13269595,11.42267296
Randy Vásquez,CU,267,11.76800988,10.8345109
Randy Vásquez,FC,221,11.27609696,9.675239283
Randy Vásquez,FF,449,10.55504377,9.365252414
Randy Vásquez,SI,260,11.31671361,9.946828879
Randy Vásquez,SL,3,13.19044561,12.37812713
Randy Vásquez,ST,216,13.33883623,10.98196077
Ranger Suarez,ALL,2129,9.527389624,8.706028157
Ranger Suarez,CH,347,12.82973008,10.61702769
Ranger Suarez,CU,443,13.57358417,10.09384032
Ranger Suarez,FC,249,8.461094496,8.356375364
Ranger Suarez,FF,416,8.107560066,7.88545172
Ranger Suarez,SI,672,7.805560962,7.58965755
Ranger Suarez,SL,2,5.685953295,4.423995074
Ray Kerr,ALL,306,11.99437843,10.80333493
Ray Kerr,CU,143,14.79612805,12.39325204
Ray Kerr,FC,13,15.8719332,11.62890487
Ray Kerr,FF,136,10.18883276,10.21606513
Ray Kerr,FS,14,9.719998889,9.713548376
Raymond Burgos,ALL,25,8.420000019,7.246024785
Raymond Burgos,CH,6,14.01127274,9.882335794
Raymond Burgos,FF,3,8.522497226,4.553658311
Raymond Burgos,SI,12,8.344813998,8.180725314
Raymond Burgos,ST,4,7.550238127,4.902971629
Reed Garrett,ALL,952,13.40207584,10.61180251
Reed Garrett,FC,217,10.38175178,9.281472378
Reed Garrett,FF,155,11.4850755,11.09291056
Reed Garrett,FS,264,19.4143348,12.4348106
Reed Garrett,SI,125,12.67964498,10.30837173
Reed Garrett,ST,191,12.22343832,10.50960139
Reese Olson,ALL,1898,12.84492717,9.444066104
Reese Olson,CH,418,17.41327387,9.442086974
Reese Olson,CU,124,17.49235379,13.74151862
Reese Olson,FF,476,9.638966716,9.362223302
Reese Olson,SI,368,10.94496028,8.736802788
Reese Olson,SL,512,13.27098336,9.609346465
Reid Detmers,ALL,1495,12.12097398,10.56379443
Reid Detmers,CH,216,10.04206112,10.49687299
Reid Detmers,CU,219,11.99881818,11.3916736
Reid Detmers,FF,622,13.20578787,9.836332822
Reid Detmers,SI,68,13.06979046,9.860741756
Reid Detmers,SL,370,11.48372131,11.55631352
Reynaldo López,ALL,2031,10.55708817,9.054895534
Reynaldo López,CH,73,11.52421917,10.6522442
Reynaldo López,CU,237,11.25095127,10.06413162
Reynaldo López,FF,1126,9.529415459,8.532246089
Reynaldo López,SL,595,12.18655751,9.964917565
Rhett Lowder,ALL,458,11.3730744,9.66790538
Rhett Lowder,CH,88,12.65549069,9.589137531
Rhett Lowder,FF,131,11.90206703,10.66578158
Rhett Lowder,SI,116,9.789561208,8.57694729
Rhett Lowder,SL,123,9.939148201,10.1724066
Ricardo Pinto,ALL,199,10.55609097,10.25406048
Ricardo Pinto,FF,16,5.252480901,6.771549943
Ricardo Pinto,FS,58,11.32685169,11.3725494
Ricardo Pinto,SI,88,9.627441082,9.56973611
Ricardo Pinto,SL,22,11.00802042,10.33485585
Ricardo Pinto,ST,15,17.92304419,15.33701292
Rich Hill,ALL,69,14.30396466,10.89966253
Rich Hill,CH,1,36.35300386,32.18805447
Rich Hill,CU,7,14.39766488,13.54940763
Rich Hill,FC,9,14.33326559,10.6898619
Rich Hill,FF,12,11.87488799,9.962954499
Rich Hill,SI,14,12.81214273,11.04563874
Rich Hill,ST,26,14.51905975,11.13975993
Richard Fitts,ALL,292,9.900872069,8.869534099
Richard Fitts,FF,131,10.37048822,9.725339546
Richard Fitts,FS,31,12.2607215,8.994430463
Richard Fitts,SL,90,9.871234979,8.147655911
Richard Fitts,ST,40,7.183520963,7.237597499
Richard Lovelady,ALL,464,11.91165473,10.57044544
Richard Lovelady,FF,95,10.55905155,10.35251768
Richard Lovelady,SI,157,13.06971012,10.87343993
Richard Lovelady,SL,173,12.26112279,10.07421121
Richard Lovelady,ST,39,13.26166673,11.61752922
Ricky Vanasco,ALL,43,13.68263892,11.33863454
Ricky Vanasco,CU,9,15.95779917,11.26917832
Ricky Vanasco,FC,1,7.96808626,15.56545604
Ricky Vanasco,FF,28,13.68053979,11.43656128
Ricky Vanasco,SL,5,15.26032488,11.57301485
Riley O'Brien,ALL,190,12.40550157,11.38660391
Riley O'Brien,FF,4,13.66894892,11.571327
Riley O'Brien,SI,87,11.3766411,10.80043326
Riley O'Brien,SL,50,11.82184154,11.73620717
Riley O'Brien,ST,49,14.20456634,11.33285325
Riley Pint,ALL,95,15.49612821,12.10254772
Riley Pint,FF,28,17.31423899,13.85627726
Riley Pint,SI,1,25.10871248,28.57877724
Riley Pint,SL,66,15.0901409,11.23033134
River Ryan,ALL,287,12.67320592,10.15384848
River Ryan,CH,25,9.309815602,9.686771411
River Ryan,CU,44,11.76192459,10.19636326
River Ryan,FC,9,8.900627062,7.898323339
River Ryan,FF,114,13.91056759,10.35055853
River Ryan,SI,29,13.73125795,8.011847993
River Ryan,SL,66,11.7970932,10.32449117
Roansy Contreras,ALL,1015,11.27509897,10.49717984
Roansy Contreras,CH,106,12.63477019,12.53893688
Roansy Contreras,CU,93,12.72339772,11.1929434
Roansy Contreras,FF,372,10.66781539,9.617074779
Roansy Contreras,SI,110,10.44367696,9.489240041
Roansy Contreras,SL,260,11.64704364,11.21325683
Roansy Contreras,ST,74,11.27258168,11.13233909
Rob Zastryzny,ALL,112,11.54526496,9.626318273
Rob Zastryzny,CH,5,4.661535649,5.249692393
Rob Zastryzny,FC,53,13.03591753,10.0428846
Rob Zastryzny,FF,46,11.08806549,9.275358404
Rob Zastryzny,ST,8,12.6084904,11.67026678
Robbie Ray,ALL,534,13.41102787,9.734779948
Robbie Ray,FF,282,15.02661341,9.513710329
Robbie Ray,KC,82,13.56735341,10.9976364
Robbie Ray,SL,170,9.930868652,9.607637414
Robert Garcia,ALL,906,11.06801732,9.729250354
Robert Garcia,CH,282,10.86107974,10.40521122
Robert Garcia,FF,476,10.92932625,9.056903473
Robert Garcia,SI,1,23.29223722,17.55353569
Robert Garcia,SL,147,12.34775988,11.2286105
Robert Gasser,ALL,337,10.58092798,9.529219919
Robert Gasser,CH,46,10.57211993,9.345583378
Robert Gasser,FC,35,9.685816408,9.862216207
Robert Gasser,FF,73,9.223009738,9.242954259
Robert Gasser,SI,76,10.71815335,8.503813277
Robert Gasser,ST,107,11.66921592,10.10415663
Robert Suarez,ALL,950,11.30413178,10.15175223
Robert Suarez,CH,121,11.37044231,10.42504586
Robert Suarez,FC,4,14.77450967,13.45555727
Robert Suarez,FF,653,11.26739377,10.02716364
Robert Suarez,SI,172,10.92758889,10.02061566
Roddery Muñoz,ALL,1426,11.69886051,10.53322973
Roddery Muñoz,CH,130,13.91542977,11.08810489
Roddery Muñoz,FC,296,11.35115647,9.892150447
Roddery Muñoz,FF,387,11.0831621,10.21924198
Roddery Muñoz,SI,323,11.08446267,10.40455167
Roddery Muñoz,SL,290,13.03563096,12.06953733
Ron Marinaccio,ALL,380,11.87681256,10.42414109
Ron Marinaccio,CH,131,12.52645254,11.85941874
Ron Marinaccio,FF,189,10.9536042,9.276223322
Ron Marinaccio,SI,1,14.80534644,20.47298744
Ron Marinaccio,ST,59,12.77587623,10.88952856
Ronel Blanco,ALL,2486,11.10090618,10.34889067
Ronel Blanco,CH,561,11.91920281,10.9855171
Ronel Blanco,CU,238,11.96957247,11.81538411
Ronel Blanco,FF,950,10.55029519,9.686495142
Ronel Blanco,SL,737,10.66891236,10.41795185
Ronny Henriquez,ALL,283,10.73876591,9.150775012
Ronny Henriquez,CH,97,10.80225496,8.976169844
Ronny Henriquez,FF,86,9.763424254,9.239496167
Ronny Henriquez,SI,8,11.83176036,8.975928119
Ronny Henriquez,SL,92,10.86258448,10.28350917
Ross Stripling,ALL,1272,9.367608415,8.629530707
Ross Stripling,CH,225,9.510240636,8.75657936
Ross Stripling,FC,198,8.432618632,8.244088801
Ross Stripling,FF,398,9.978627768,8.387058537
Ross Stripling,KC,102,8.791792105,8.345382203
Ross Stripling,SI,180,9.127381466,7.950871895
Ross Stripling,SL,169,9.501788098,9.765011204
Rowdy Tellez,ALL,34,17.13657802,13.33802767
Rowdy Tellez,EP,31,17.67797036,13.94473247
Rowdy Tellez,FA,3,10.11206059,5.753146375
Ryan Borucki,ALL,160,10.03629482,9.873786473
Ryan Borucki,CH,21,13.13197456,10.19648315
Ryan Borucki,SI,42,8.915334151,8.792021244
Ryan Borucki,SL,83,9.229970455,9.256791116
Ryan Borucki,ST,14,20.11053075,15.00526099
Ryan Brasier,ALL,328,10.31553862,9.224117056
Ryan Brasier,FC,45,8.727030327,8.613806593
Ryan Brasier,FF,91,12.99478062,8.662909712
Ryan Brasier,SI,54,11.21281337,11.46856536
Ryan Brasier,SL,138,9.70418962,9.667629307
Ryan Burr,ALL,535,11.58779182,9.899703501
Ryan Burr,FF,210,9.734518806,9.535144459
Ryan Burr,SI,1,13.42648234,14.62981427
Ryan Burr,SL,324,13.47530648,10.31626637
Ryan Feltner,ALL,2483,11.37394829,10.11687877
Ryan Feltner,CH,364,12.05177168,11.54922167
Ryan Feltner,CU,251,10.94015069,10.69868635
Ryan Feltner,FF,899,11.7326465,9.79267507
Ryan Feltner,SI,341,12.12329382,10.40574041
Ryan Feltner,SL,504,10.57174196,9.596524535
Ryan Feltner,ST,124,9.649101307,10.06180795
Ryan Fernandez,ALL,1134,11.38665136,10.32904105
Ryan Fernandez,FC,118,10.416878,9.719761834
Ryan Fernandez,FF,467,11.11992081,10.56065414
Ryan Fernandez,SI,7,11.7002531,5.792006681
Ryan Fernandez,SL,542,11.81094933,10.30080026
Ryan Helsley,ALL,873,11.45583185,10.92627826
Ryan Helsley,CU,55,15.48189023,13.64026621
Ryan Helsley,FF,401,10.83895816,10.3435291
Ryan Helsley,SL,417,11.80286091,11.30620237
Ryan Loutos,ALL,34,14.29298574,9.634357517
Ryan Loutos,CH,1,15.22868461,13.28947993
Ryan Loutos,FF,18,15.38202229,10.10289441
Ryan Loutos,SL,4,10.9926527,7.458129783
Ryan Loutos,ST,11,11.35679047,9.609027486
Ryan Miller,ALL,209,10.16963414,9.967737361
Ryan Miller,FF,84,10.74122347,8.614924852
Ryan Miller,SL,88,9.163226511,10.18414916
Ryan Miller,ST,37,13.85476956,11.55583495
Ryan Pepiot,ALL,2052,12.47660327,10.40660473
Ryan Pepiot,CH,472,17.51853337,10.45776844
Ryan Pepiot,CU,53,19.12380046,18.20480881
Ryan Pepiot,FC,113,9.272112922,9.663557329
Ryan Pepiot,FF,1041,11.05911861,10.02997928
Ryan Pepiot,SI,5,3.562182283,8.661929052
Ryan Pepiot,SL,368,11.24482472,11.10979988
Ryan Pressly,ALL,917,10.88306371,10.01072195
Ryan Pressly,CH,104,12.63816933,11.0790728
Ryan Pressly,CU,228,11.99183888,10.77387795
Ryan Pressly,FF,308,10.21587394,9.106708363
Ryan Pressly,SI,20,12.4336763,10.3135502
Ryan Pressly,SL,257,10.39072817,9.344401983
Ryan Thompson,ALL,916,10.6179814,9.691964121
Ryan Thompson,FF,91,11.07358065,10.5343942
Ryan Thompson,SI,585,9.922632921,9.065310294
Ryan Thompson,SL,240,11.21926159,10.53482029
Ryan Walker,ALL,1143,10.27533662,9.645672512
Ryan Walker,FF,7,15.40045837,13.14425528
Ryan Walker,SI,627,10.04936137,9.081068249
Ryan Walker,SL,509,10.53233491,10.29554679
Ryan Weathers,ALL,1332,11.2063876,10.03238379
Ryan Weathers,CH,349,11.19797434,10.91046204
Ryan Weathers,FF,519,10.38761839,9.186085158
Ryan Weathers,SI,166,13.0856279,9.094850298
Ryan Weathers,SL,9,11.34518867,10.92533696
Ryan Weathers,ST,289,12.41809688,11.89464231
Ryan Yarbrough,ALL,1499,12.08773374,9.096114492
Ryan Yarbrough,CH,225,12.16813655,8.170154947
Ryan Yarbrough,FC,151,12.6940764,9.339864341
Ryan Yarbrough,FF,264,12.01289838,8.401807251
Ryan Yarbrough,SI,447,11.32567025,8.448550052
Ryan Yarbrough,ST,407,12.21308535,10.9795221
Ryan Yarbrough,SV,5,17.015913,16.29177781
Ryan Zeferjahn,ALL,188,11.61419438,10.77915851
Ryan Zeferjahn,CH,3,9.389292074,10.35168334
Ryan Zeferjahn,FC,84,10.04459675,9.244403688
Ryan Zeferjahn,FF,63,12.17048994,11.37279857
Ryan Zeferjahn,SL,3,14.88525472,13.83576794
Ryan Zeferjahn,ST,34,15.76945271,14.60929494
Ryan Zeferjahn,UN,1,57.09807497,
Ryder Ryan,ALL,326,10.6929441,9.630373503
Ryder Ryan,CH,1,10.16215042,8.971394097
Ryder Ryan,FF,46,8.339825959,8.848335258
Ryder Ryan,SI,137,10.90784991,8.924262505
Ryder Ryan,SL,142,11.04743053,10.15602371
Ryne Nelson,ALL,2158,10.27091003,9.523320806
Ryne Nelson,CH,211,12.50050282,11.48774351
Ryne Nelson,CU,129,13.05751309,12.07366142
Ryne Nelson,FC,389,9.007971635,8.863550973
Ryne Nelson,FF,1210,9.836402507,9.182264903
Ryne Nelson,SL,183,11.24838297,9.58865553
Ryne Nelson,ST,36,11.8121327,11.31650058
Ryne Stanek,ALL,920,13.20028673,11.12016927
Ryne Stanek,FF,542,11.88081206,11.3455827
Ryne Stanek,FS,202,17.76998519,11.41691557
Ryne Stanek,SI,27,7.91426481,8.192195973
Ryne Stanek,SL,149,13.1014976,10.36060907
Sam Aldegheri,ALL,195,12.67936938,11.06873517
Sam Aldegheri,CH,42,17.39340516,11.84935608
Sam Aldegheri,CU,18,12.15566963,12.20596835
Sam Aldegheri,FF,106,11.34510899,10.02354009
Sam Aldegheri,SL,29,11.81435376,15.77172895
Sam Hentges,ALL,342,9.424072718,8.98220174
Sam Hentges,CU,109,10.41160347,8.868114665
Sam Hentges,FF,112,9.314561859,9.551878998
Sam Hentges,SI,46,7.375514393,6.775091146
Sam Hentges,SL,75,11.40945005,9.742658335
Sam Long,ALL,736,12.71352962,11.22784044
Sam Long,CU,157,14.54808679,12.85599559
Sam Long,FF,282,12.20860651,10.78404672
Sam Long,FS,66,11.48279481,11.83817142
Sam Long,SI,1,16.58207621,14.93355441
Sam Long,SL,230,12.01800323,11.44930621
Sam Moll,ALL,606,11.17836335,10.27868502
Sam Moll,CH,56,13.102585,12.5764104
Sam Moll,FF,233,10.94992538,9.470921655
Sam Moll,SI,171,10.70503415,9.327042399
Sam Moll,ST,146,11.17836335,11.15295545
Sammy Peralta,ALL,262,11.30661238,9.706773646
Sammy Peralta,CH,58,12.003824,9.311706353
Sammy Peralta,FF,127,10.86984205,9.491481792
Sammy Peralta,SL,15,11.36025461,11.86909387
Sammy Peralta,ST,62,10.95664265,10.94491063
Scott Alexander,ALL,551,11.43915864,10.12440871
Scott Alexander,CH,71,14.73901957,11.85524349
Scott Alexander,SI,357,10.97694167,9.289052709
Scott Alexander,SL,123,11.44318292,11.23340743
Scott Barlow,ALL,990,12.217149,10.48852831
Scott Barlow,CU,213,14.8237034,12.14253012
Scott Barlow,FF,208,10.43758894,10.12878413
Scott Barlow,SI,130,9.420163246,9.41704009
Scott Barlow,SL,15,15.54224894,10.32922112
Scott Barlow,ST,424,12.50049634,10.54057369
Scott Blewett,ALL,310,11.65653331,9.560367755
Scott Blewett,FF,129,10.31585138,8.992993931
Scott Blewett,FS,70,11.74181491,11.71186196
Scott Blewett,SL,111,13.7401353,9.56552935
Scott Effross,ALL,54,9.045281362,8.406521244
Scott Effross,CH,7,7.785539666,9.175161498
Scott Effross,FF,10,8.616071212,5.990502351
Scott Effross,SI,18,8.900894696,7.07403957
Scott Effross,ST,19,9.052581223,10.16745066
Scott McGough,ALL,524,11.23525935,10.23685461
Scott McGough,FF,264,9.554711232,9.662209283
Scott McGough,FS,166,12.5328009,10.58695018
Scott McGough,KC,1,14.6229811,15.27524617
Scott McGough,SI,20,12.29207832,9.806466104
Scott McGough,SL,73,12.7733227,11.4931182
Sean Burke,ALL,290,12.79649048,10.8772228
Sean Burke,CH,19,16.65198405,14.60933203
Sean Burke,FF,117,13.93932438,9.72516768
Sean Burke,KC,69,13.32976988,13.76766847
Sean Burke,SL,85,11.76035293,10.65622827
Sean Guenther,ALL,252,10.38957738,9.279025008
Sean Guenther,FF,8,11.93340377,12.84503821
Sean Guenther,FS,79,12.49915174,9.76437841
Sean Guenther,SI,98,9.645656454,8.616812269
Sean Guenther,SL,67,9.340918168,9.253927751
Sean Hjelle,ALL,1091,9.01731486,7.943597064
Sean Hjelle,FC,113,8.829439544,8.072641249
Sean Hjelle,FF,2,15.03856951,13.73246942
Sean Hjelle,KC,370,11.22434107,9.004693252
Sean Hjelle,SI,606,7.857171425,7.539420421
Sean Manaea,ALL,2843,11.59468113,10.02385783
Sean Manaea,CH,326,13.24759726,10.8758862
Sean Manaea,FC,194,11.25578518,10.97038322
Sean Manaea,FF,894,10.87187338,9.238665087
Sean Manaea,SI,715,10.09992824,9.215501313
Sean Manaea,SL,174,11.80766656,11.25380233
Sean Manaea,ST,540,13.94163001,12.18098257
Sean Newcomb,ALL,166,12.34624414,11.13255922
Sean Newcomb,CH,7,15.2831803,15.40797107
Sean Newcomb,CU,28,16.80696275,14.07377489
Sean Newcomb,FF,76,10.3705034,9.367764232
Sean Newcomb,SI,19,10.94162963,9.386657881
Sean Newcomb,SV,36,13.32057931,11.50697741
Sean Reid-Foley,ALL,378,11.7972135,10.30995641
Sean Reid-Foley,CH,76,12.94254507,11.23428448
Sean Reid-Foley,FF,255,10.40087423,9.673341362
Sean Reid-Foley,SL,47,13.94490469,12.26989887
Sean Reynolds,ALL,209,13.77715763,11.21675264
Sean Reynolds,CH,12,9.620164859,8.712023949
Sean Reynolds,FF,102,13.6018658,10.96457351
Sean Reynolds,SL,90,15.15010279,12.56515818
Sean Reynolds,ST,5,11.58116231,11.32769862
Seranthony Domínguez,ALL,1014,11.68325282,10.94011343
Seranthony Domínguez,CH,15,14.43957654,10.47569336
Seranthony Domínguez,FF,411,11.34406994,10.64955662
Seranthony Domínguez,SI,176,10.4094415,9.822440912
Seranthony Domínguez,SL,218,11.99868175,11.75158279
Seranthony Domínguez,ST,194,12.88612423,12.20890008
Seth Halvorsen,ALL,174,10.86403438,9.674018108
Seth Halvorsen,FF,98,11.78343475,10.02530156
Seth Halvorsen,FS,50,10.79286376,9.693724088
Seth Halvorsen,SL,26,8.477493278,7.755182374
Seth Johnson,ALL,58,11.14488217,10.76484355
Seth Johnson,CH,2,6.560187205,7.411592705
Seth Johnson,CU,6,17.39160275,20.35007294
Seth Johnson,FF,28,11.14488217,10.0097012
Seth Johnson,FS,5,5.79377263,5.302451518
Seth Johnson,SL,17,13.18616617,13.86391144
Seth Lugo,ALL,3164,10.33993447,9.492500099
Seth Lugo,CH,214,10.98123257,9.885326924
Seth Lugo,CS,1,19.10618627,12.04669915
Seth Lugo,CU,509,11.19047101,10.30312944
Seth Lugo,FC,295,10.12455075,9.20160607
Seth Lugo,FF,754,9.684617807,9.120229192
Seth Lugo,FS,85,11.72457138,9.818840305
Seth Lugo,SI,584,9.996429472,8.842970715
Seth Lugo,SL,271,9.546109475,9.82837852
Seth Lugo,ST,112,12.69012734,10.6879664
Seth Lugo,SV,339,10.67741468,9.833781098
Seth Martinez,ALL,796,10.15020503,8.797880538
Seth Martinez,CH,113,14.69329836,10.24308633
Seth Martinez,FF,263,8.956371438,8.333754226
Seth Martinez,SI,173,8.45422571,8.746531426
Seth Martinez,ST,247,10.02886782,8.916169592
Shane Baz,ALL,1166,11.14529512,10.18697413
Shane Baz,CH,117,12.56363648,11.15820005
Shane Baz,FF,560,10.2218881,9.481358733
Shane Baz,KC,240,12.8284693,11.84199287
Shane Baz,SL,249,11.71775036,10.30601693
Shane Bieber,ALL,80,7.546157405,7.849779434
Shane Bieber,CH,9,5.923825603,5.930752019
Shane Bieber,FC,9,5.624786951,4.770881992
Shane Bieber,FF,31,10.24292286,9.343203676
Shane Bieber,KC,11,11.96182356,14.15503893
Shane Bieber,SL,20,6.163808821,5.754262767
Shaun Anderson,ALL,240,10.77894833,8.895845501
Shaun Anderson,CH,27,10.58742974,9.351250408
Shaun Anderson,FF,78,10.79763333,9.963203668
Shaun Anderson,SI,28,12.02124854,9.500654056
Shaun Anderson,SL,87,10.86456412,8.805922144
Shaun Anderson,ST,20,5.814853432,6.03445865
Shawn Armstrong,ALL,1080,10.68033366,9.574161525
Shawn Armstrong,FC,334,11.58051779,9.929736227
Shawn Armstrong,FF,360,9.580835166,9.482442134
Shawn Armstrong,SI,293,10.71114619,8.9782467
Shawn Armstrong,ST,63,11.80068889,10.16232802
Shawn Armstrong,SV,30,18.64552227,11.48314807
Shawn Dubin,ALL,792,11.33692272,10.15907638
Shawn Dubin,CH,116,11.23222152,10.39167697
Shawn Dubin,CU,126,11.48657233,10.79070142
Shawn Dubin,FC,125,11.04103392,10.15916944
Shawn Dubin,FF,351,11.19244288,9.716637455
Shawn Dubin,ST,74,13.41671474,13.16058807
Shelby Miller,ALL,815,11.45514202,9.662832915
Shelby Miller,FF,493,10.62331859,9.902778933
Shelby Miller,FS,157,13.90724285,10.19371242
Shelby Miller,SL,165,10.82896793,8.870885534
Shota Imanaga,ALL,2476,11.4674885,9.856167377
Shota Imanaga,CH,94,14.67395457,11.71877146
Shota Imanaga,CS,1,11.08057834,11.68170589
Shota Imanaga,CU,81,12.65904372,11.71586594
Shota Imanaga,FC,12,8.805071896,8.196658888
Shota Imanaga,FF,1288,10.89138195,9.30661749
Shota Imanaga,FS,755,12.2899816,9.994839089
Shota Imanaga,SI,54,9.73013162,9.397303531
Shota Imanaga,ST,191,13.7111162,11.27304103
Simeon Woods Richardson,ALL,2159,10.35403067,9.371440473
Simeon Woods Richardson,CH,417,13.79927222,10.01567009
Simeon Woods Richardson,CU,198,9.97398096,9.721980795
Simeon Woods Richardson,FF,875,9.336288663,9.002191189
Simeon Woods Richardson,SL,669,9.850241834,8.922235337
Sixto Sánchez,ALL,594,11.836563,10.03246982
Sixto Sánchez,CH,185,12.382188,9.830658938
Sixto Sánchez,FC,199,11.93885706,9.834834669
Sixto Sánchez,FF,179,11.06742906,10.65087719
Sixto Sánchez,SI,31,9.65616071,8.295180003
Slade Cecconi,ALL,1200,10.28743101,9.466215774
Slade Cecconi,CH,136,13.07104004,11.97799139
Slade Cecconi,CU,108,11.17633693,10.66492294
Slade Cecconi,FC,2,10.70494704,11.33216431
Slade Cecconi,FF,661,9.429392537,8.809004351
Slade Cecconi,SL,290,10.28139607,9.890252771
Slade Cecconi,ST,3,8.745685796,7.197223556
Sonny Gray,ALL,2377,10.75716735,9.379309839
Sonny Gray,CH,150,12.01836941,11.36875592
Sonny Gray,CS,2,9.584964424,9.370097858
Sonny Gray,CU,328,11.77533448,10.32789371
Sonny Gray,FC,425,10.26382017,8.766549872
Sonny Gray,FF,569,9.209071808,8.298494518
Sonny Gray,SI,426,10.00661029,8.846236891
Sonny Gray,ST,477,13.44145292,10.28544085
Spencer Arrighetti,ALL,2321,11.38565449,10.55693302
Spencer Arrighetti,CH,189,12.34418616,11.26113257
Spencer Arrighetti,CU,458,13.25008972,12.11116171
Spencer Arrighetti,FC,464,10.39201631,9.772757945
Spencer Arrighetti,FF,946,10.83604362,9.883964162
Spencer Arrighetti,SI,9,6.861596458,6.257425993
Spencer Arrighetti,SL,3,19.22870979,17.41206497
Spencer Arrighetti,ST,252,12.69756552,11.88698437
Spencer Bivens,ALL,739,10.2191147,8.917858655
Spencer Bivens,CH,95,11.8978254,9.646774603
Spencer Bivens,FC,70,9.354312924,8.142228503
Spencer Bivens,FF,41,10.25927229,8.935536062
Spencer Bivens,SI,352,10.1069972,9.068082932
Spencer Bivens,SL,3,14.18470683,11.36783656
