pitcher,pitch_type,n,naive_in,inferred_in
Chase Burns,ALL,706,11.13498062988162,9.498400103818526
Chase Burns,CH,42,12.579924347110111,9.70291479708822
Chase Burns,CU,10,13.193431070518507,11.492043885039372
Chase Burns,FF,418,10.945861907778983,9.334379834652463
Chase Burns,SI,5,12.540484327938723,7.212634129281089
Chase Burns,SL,231,11.17064994762093,9.681624734922854
Chase Dollander,ALL,1598,11.303221356997026,10.282059689922594
Chase Dollander,CH,123,11.77808970205227,11.065415984148194
Chase Dollander,CU,339,14.453804721130503,13.345904667808421
Chase Dollander,FF,769,10.628219022490454,9.397596754286488
Chase Dollander,SI,168,9.725503581482702,9.88785650072344
Chase Dollander,SL,199,10.600726618494155,9.674811783086524
Chase Lee,ALL,520,10.44217083568266,9.2170228098689
Chase Lee,CH,32,13.975198410811448,10.006771458919808
Chase Lee,FF,110,10.13316990413208,7.737036735775112
Chase Lee,SI,201,9.12536581709485,8.478780074707704
Chase Lee,ST,177,12.38578023049953,11.24738328330311
Chase Petty,ALL,161,11.679670791003756,10.58335872681941
Chase Petty,CH,19,9.613907529459212,9.195091012252458
Chase Petty,FF,36,12.603501166921344,11.590716302303509
Chase Petty,SI,37,10.24392352585861,8.54230895735395
Chase Petty,SL,51,9.972559779703232,9.415598367374997
Chase Petty,ST,18,13.210219247226222,12.600668669558402
Chase Shugart,ALL,653,10.934834428188086,10.087264335085116
Chase Shugart,CH,48,15.002453922077294,12.500144870509441
Chase Shugart,FC,165,9.424546415243979,8.99444803072451
Chase Shugart,FF,119,10.006325939207848,10.54600765087649
Chase Shugart,SI,134,9.931368897251831,9.260061622575895
Chase Shugart,ST,187,12.939561499293514,10.806115704973875
Chase Silseth,ALL,201,12.063260164662339,10.030307268308873
Chase Silseth,CH,1,1.044435176219224,1.9435980502133883
Chase Silseth,FF,67,11.852979481293751,9.496708167526187
Chase Silseth,FS,38,11.765434594930937,10.79260529468064
Chase Silseth,SI,26,8.042606861665364,8.24274560405538
Chase Silseth,ST,69,13.290566111048005,11.585693083946909
Chayce McDermott,ALL,168,13.58911587030816,13.055466904804375
Chayce McDermott,CU,2,19.347606684125935,17.548318445262723
Chayce McDermott,FC,9,6.675917581530814,7.721497919979474
Chayce McDermott,FF,93,14.861781985317872,12.389207204742537
Chayce McDermott,FS,9,14.187825652760385,11.041449088228788
Chayce McDermott,SL,50,12.671707006831806,13.42375477623479
Chayce McDermott,ST,5,18.07385740523922,16.773271788421898
Chris Bassitt,ALL,2753,10.222403221696549,9.4034421172489
Chris Bassitt,CH,96,12.934217169743594,11.302742030563486
Chris Bassitt,CU,449,11.880369627541059,11.250841010440169
Chris Bassitt,FC,456,9.850924331619112,8.985112524842496
Chris Bassitt,FF,262,9.63415773541265,8.212380234351766
Chris Bassitt,FS,94,14.39193286789024,11.500018250791886
Chris Bassitt,SI,1149,9.306081536928765,8.764204048758991
Chris Bassitt,SL,81,10.974901755713681,10.506855218785661
Chris Bassitt,ST,166,10.912571691329356,9.641571930888022
Chris Devenski,ALL,230,11.756107684897332,9.929586835136881
Chris Devenski,CH,93,13.85276797727778,9.788365655946794
Chris Devenski,FC,41,10.729070722168172,10.26902510028637
Chris Devenski,FF,49,10.18540069281294,10.246482619572738
Chris Devenski,SI,2,10.301313383315865,7.817730252664844
Chris Devenski,ST,45,8.783573836324772,8.854841096473383
Chris Flexen,ALL,652,11.180577758899357,10.02961623188003
Chris Flexen,CH,14,19.286654399848445,20.202181906830546
Chris Flexen,CU,112,10.899720542845145,10.936478128704312
Chris Flexen,FC,185,9.380937668886975,9.03753052264912
Chris Flexen,FF,267,11.805363545983278,9.643034906299247
Chris Flexen,SL,59,12.000756676230527,10.171780355561868
Chris Flexen,SV,15,15.636048549304375,11.934003010949654
Chris Martin,ALL,558,11.069124571780481,8.394566841988613
Chris Martin,FC,197,11.137729533873996,7.793944434887464
Chris Martin,FF,168,11.33884283865811,8.501186706490103
Chris Martin,FS,99,9.674106730721322,8.577770747762436
Chris Martin,KC,1,20.98797976857172,19.031038498755603
Chris Martin,SI,79,11.679532408374763,9.192183764282232
Chris Martin,ST,14,7.517275147735143,7.681832977293358
Chris Murphy,ALL,498,11.930664293460424,11.165140532946763
Chris Murphy,CH,23,12.210507014928847,10.967824657348247
Chris Murphy,CU,146,11.31601924107422,10.170067486385108
Chris Murphy,FF,165,12.325649443137142,11.353207621066801
Chris Murphy,FS,5,21.363566128547024,16.343926195202283
Chris Murphy,SI,26,11.171550272343318,11.094556681761166
Chris Murphy,SL,103,12.294891145703396,11.37258658851515
Chris Murphy,ST,30,12.939281698870065,9.749409695084196
Chris Paddack,ALL,2166,9.619783223254656,7.956886207276278
Chris Paddack,CH,492,12.550251774006979,8.61663426949448
Chris Paddack,CU,246,12.765124043677762,11.675171034006885
Chris Paddack,FC,308,8.607088037851284,8.36948027938474
Chris Paddack,FF,950,8.434459975672388,7.154488077482449
Chris Paddack,SI,120,8.125474542772068,6.975577076538011
Chris Paddack,SL,50,9.876403947006011,7.7928486719859755
Chris Roycroft,ALL,381,10.502598046992045,9.59130289164532
Chris Roycroft,FC,91,10.502598046992045,11.21010828083136
Chris Roycroft,FF,107,11.286331115627439,9.209425365320143
Chris Roycroft,SI,183,9.613845498573722,8.877813704038807
Chris Sale,ALL,1816,10.35101651909527,9.494744430762768
Chris Sale,CH,136,9.34861802164433,9.009066656458451
Chris Sale,FF,755,10.115940170842785,9.10354816701324
Chris Sale,SI,63,8.507620995905844,7.83086994546482
Chris Sale,SL,862,11.016443300962191,10.27244253445348
Chris Stratton,ALL,361,11.668514622447752,10.340085313677143
Chris Stratton,CH,66,12.150803448238253,9.335339088011773
Chris Stratton,CU,74,12.31244814765464,10.19720698484474
Chris Stratton,FF,143,10.817053122256791,10.357697591344143
Chris Stratton,SI,11,11.333480694048353,12.054711681530947
Chris Stratton,SL,63,11.489074984760244,11.01387308077603
Chris Stratton,ST,4,21.925695837222744,17.725365173441634
Christian Koss,ALL,28,11.1330094755669,12.100348187210244
Christian Koss,EP,24,10.03896806528283,11.715556991641275
Christian Koss,FA,2,17.731765483631012,16.235110658982414
Christian Koss,KN,2,25.602085744301927,25.961454200962848
Christian Montes De Oca,ALL,43,9.474442633417492,10.831222150959018
Christian Montes De Oca,CH,3,16.87030864455924,14.344297374324402
Christian Montes De Oca,FF,16,7.950615946100129,9.715672744791572
Christian Montes De Oca,SI,12,9.947014706066394,11.045497633219298
Christian Montes De Oca,SL,12,8.233735617265824,5.756535174725267
Christian Roa,ALL,37,11.46383060898241,10.181664728097223
Christian Roa,CH,3,14.01995681657979,11.261795728836514
Christian Roa,FF,8,8.75039192652893,9.795521665045609
Christian Roa,SI,16,11.600807694509244,9.718302633279649
Christian Roa,SL,10,12.344184765261236,14.160337529452114
Cionel Pérez,ALL,398,11.406596784646668,10.638758017478652
Cionel Pérez,FC,7,11.420508864637723,14.127275514893483
Cionel Pérez,FF,47,8.68074759792343,8.093037334619922
Cionel Pérez,SI,171,11.222284315215079,11.220315724278615
Cionel Pérez,SL,95,11.263066317704427,10.5812741028678
Cionel Pérez,SV,78,13.7913614389532,11.494977101285613
Clarke Schmidt,ALL,1193,11.021224897068072,9.863942461263308
Clarke Schmidt,FC,487,10.371062747722666,8.896750385725873
Clarke Schmidt,FF,90,8.429151725905722,8.927103862488842
Clarke Schmidt,KC,218,12.451843054182289,11.284019347972809
Clarke Schmidt,SI,99,11.591838784831797,10.109011586529176
Clarke Schmidt,SL,152,10.652579346999488,10.661317828558152
Clarke Schmidt,ST,147,11.345881144831319,10.269368148072848
Clay Holmes,ALL,2454,12.597734218170196,10.064128822364538
Clay Holmes,CH,387,17.18834365532061,10.278194866359353
Clay Holmes,FC,205,10.969353771128855,10.482249071052863
Clay Holmes,FF,136,10.271022441072272,9.520010829421425
Clay Holmes,SI,1009,12.275501897057275,9.912331608654743
Clay Holmes,SL,259,12.180011239011796,9.66237051966899
Clay Holmes,ST,458,11.5670175656015,10.25149785282326
Clayton Beeter,ALL,453,12.45157513253813,11.316565388269064
Clayton Beeter,FF,241,11.622610673204127,10.874113924392427
Clayton Beeter,SL,212,13.60614587289725,11.787062118430493
Clayton Kershaw,ALL,1630,11.764292374117083,9.724151373410312
Clayton Kershaw,CS,1,11.84798252343313,10.529499649992518
Clayton Kershaw,CU,289,14.641614959158886,13.377993290993153
Clayton Kershaw,EP,1,37.76856237143358,16.88596523750277
Clayton Kershaw,FF,563,13.417213509081964,9.944343500866026
Clayton Kershaw,FS,87,12.61734128329798,11.211468419906343
Clayton Kershaw,SI,8,12.146017915033081,6.694253748874107
Clayton Kershaw,SL,681,9.09101860493638,8.575615414619579
Codi Heuer,ALL,81,13.42086687774266,11.762091567181583
Codi Heuer,CH,5,10.263146961020812,12.731887493468411
Codi Heuer,FF,35,12.37292503696371,12.475321810848852
Codi Heuer,SL,41,15.233253723708035,10.402476300356458
Cody Bolton,ALL,40,9.499215070595742,8.555010207602775
Cody Bolton,FC,3,9.47539267922161,4.0781099809089225
Cody Bolton,FF,3,8.197545099902214,10.029511579526217
Cody Bolton,SI,19,13.529311136908126,9.489950382462602
Cody Bolton,ST,15,6.172924394568736,6.28347791899764
Cody Laweryson,ALL,83,10.897897659031056,8.84485230682708
Cody Laweryson,CH,22,12.067754102295348,9.105175288182298
Cody Laweryson,FC,10,11.703349693573163,9.157061303839296
Cody Laweryson,FF,51,9.284846499380802,8.84485230682708
Cody Poteet,ALL,65,11.362795642387265,10.413084922109745
Cody Poteet,CH,12,8.5839530518979,7.212536526720623
Cody Poteet,CU,2,8.63866362250872,11.311210360649797
Cody Poteet,FF,5,18.12462476657864,16.654312701250937
Cody Poteet,SI,19,11.221067963965472,9.212623438860174
Cody Poteet,SL,23,14.56539084989293,12.369925355430338
Cody Poteet,ST,4,11.09029038211378,10.803586782611948
Cole Henry,ALL,888,12.853448556672394,11.385240024605714
Cole Henry,CH,24,15.31651840428281,13.477506311392121
Cole Henry,FC,28,12.969148949889291,10.92456447926806
Cole Henry,FF,455,12.319379065833587,10.667496583377114
Cole Henry,SI,95,10.15692508917005,10.804401974774452
Cole Henry,ST,286,14.123726282000511,12.626846637428143
Cole Ragans,ALL,1024,11.84053218436523,9.94811826854337
Cole Ragans,CH,200,11.628312376479853,11.512620806763053
Cole Ragans,FC,51,9.421250073942996,8.777900994593542
Cole Ragans,FF,505,10.583233226526637,9.063843320253786
Cole Ragans,KC,131,14.653457348889297,12.956186713175262
Cole Ragans,SL,137,13.42027383146427,11.888264870347813
Cole Sands,ALL,1005,11.139462658126247,9.412858473163672
Cole Sands,CU,184,14.969005334786033,11.47848827008585
Cole Sands,FC,244,10.391176291065474,9.963449706781933
Cole Sands,FF,272,9.082749896894684,8.184571868563914
Cole Sands,FS,213,12.537939946473784,9.293965055316352
Cole Sands,SI,88,9.814503123019556,8.19386904219808
Cole Sands,SL,4,8.04634208100009,7.944396004862815
Cole Sulser,ALL,352,11.57830924360071,8.521489762139842
Cole Sulser,CH,137,16.110597461883923,9.357404935302423
Cole Sulser,FC,72,11.43176585136506,9.454771230352144
Cole Sulser,FF,141,9.381657954402309,7.15547247083428
Cole Sulser,ST,2,15.468979030949582,14.822317753389925
Cole Wilcox,ALL,39,14.955602813337858,11.402519879622753
Cole Wilcox,FF,9,15.025031118493015,14.183581665661801
Cole Wilcox,SI,14,13.309605748959411,11.055272466598485
Cole Wilcox,SL,10,14.043341257011093,8.630210902258746
Cole Wilcox,ST,6,18.206639024433947,17.96344142032786
Cole Winn,ALL,559,12.556846682086123,10.50337451140921
Cole Winn,CU,6,15.508299546246906,11.535928981544611
Cole Winn,FC,108,12.158789547050857,9.27582294017428
Cole Winn,FF,153,12.14412709712809,10.377671213445867
Cole Winn,FS,69,11.674239880799409,12.038588644634798
Cole Winn,SI,120,12.865420547269535,9.906765883067518
Cole Winn,SL,103,13.405263937303422,12.237235019830038
Colin Holderman,ALL,479,11.385575153746212,10.367754929843255
Colin Holderman,FC,117,9.92332008795896,9.58067380935484
Colin Holderman,FF,35,12.509985204073455,12.08449784811217
Colin Holderman,FS,19,12.651688217592747,12.01417713666286
Colin Holderman,SI,174,10.944783736495806,9.517621373184985
Colin Holderman,SL,4,10.57243125756884,9.846775926018374
Colin Holderman,ST,130,12.507370332956578,11.48841750521768
Colin Poche,ALL,237,12.796211715726223,11.177215403711564
Colin Poche,FF,170,11.982176557454606,10.444592179132684
Colin Poche,SL,67,15.789710295209199,14.23380342586917
Colin Rea,ALL,2189,10.362618725359937,9.088013612452645
Colin Rea,CH,265,12.357960930803706,10.72685315140775
Colin Rea,CU,215,10.369903359573362,9.678421236974204
Colin Rea,FC,171,9.559058156685424,9.344941473205608
Colin Rea,FF,925,9.932825112553804,8.528453931709642
Colin Rea,SI,214,9.536058822478434,9.20786872159594
Colin Rea,SL,212,10.386158168557895,9.086717942028319
Colin Rea,ST,187,10.643839949275744,10.120898898950365
Colin Selby,ALL,206,11.135912616302804,10.445478777399133
Colin Selby,FF,32,10.269311365759181,9.646427301179646
Colin Selby,KC,51,12.441619352646583,10.24189050551585
Colin Selby,SI,88,9.952653406887666,10.132297788028941
Colin Selby,SL,35,12.605064301679311,12.545452470836153
Collin Snider,ALL,420,10.076878443016316,9.182911675313854
Collin Snider,FC,98,9.827636776301743,8.684625297116101
Collin Snider,FF,104,8.49668540473638,8.199228627767118
Collin Snider,SI,47,9.05814771974866,9.323719841491881
Collin Snider,ST,134,10.455107032208806,9.82568103554805
Collin Snider,SV,37,13.66983585123236,9.905045672638025
Colton Gordon,ALL,1384,9.798271766223749,9.532518667288311
Colton Gordon,CH,109,10.664056386288527,10.09713992854458
Colton Gordon,CU,140,10.410582256953415,10.432233399654322
Colton Gordon,FF,566,9.482102682053263,9.238221842506249
Colton Gordon,SI,152,9.806114335261292,8.873215872781431
Colton Gordon,SL,39,9.803992977922736,9.559058886418855
Colton Gordon,ST,378,9.965130909322312,9.985570588493067
Connelly Early,ALL,394,10.683879639351561,10.399276638946215
Connelly Early,CH,73,13.704190169260883,11.963301784389067
Connelly Early,CU,70,15.968237240800207,12.918829733736427
Connelly Early,FF,114,8.639191775254258,9.255453388056916
Connelly Early,SI,57,7.842191664683308,7.940417286176495
Connelly Early,SL,42,11.08741608341841,9.515758725923439
Connelly Early,ST,38,10.5961616088006,9.976006534536051
Connor Brogdon,ALL,794,11.26835891250288,9.479616421928053
Connor Brogdon,CH,336,10.785412864766647,9.676574179343483
Connor Brogdon,FC,132,9.408002109002721,8.92540765905211
Connor Brogdon,FF,326,12.031045145020446,9.601809362303463
Connor Gillispie,ALL,415,12.2722109548357,10.371073225239503
Connor Gillispie,CH,67,15.314414818801053,9.757453072035686
Connor Gillispie,CU,5,28.268566547529723,26.006493528031587
Connor Gillispie,FC,102,9.587884389899628,8.994928079354706
Connor Gillispie,FF,123,12.908154382008341,11.478223316121216
Connor Gillispie,ST,118,12.009451008738214,11.080116443737204
Connor Phillips,ALL,361,12.526888338720676,11.183890429450162
Connor Phillips,CU,18,16.560317716190987,13.565875455637336
Connor Phillips,FF,177,11.714555030615443,11.357857986138999
Connor Phillips,ST,166,12.901018629175809,10.295693267289689
Connor Seabold,ALL,180,11.531798279278902,9.627836262279944
Connor Seabold,CH,47,13.224242821330503,11.535326419874217
Connor Seabold,FC,34,12.42272825649204,12.61494374800207
Connor Seabold,FF,92,10.948609138826377,7.822704443594935
Connor Seabold,SL,4,11.302683039119334,9.112309409813975
Connor Seabold,ST,3,6.264690686385948,8.982188231217675
Connor Thomas,ALL,110,12.538258193019924,11.164540253045368
Connor Thomas,CH,20,11.466457943269543,7.531482420878982
Connor Thomas,FC,24,10.452256986074028,11.935840324101036
Connor Thomas,FF,4,8.767459037597577,7.8522297655417646
Connor Thomas,SI,44,15.264982010873421,11.445371360222339
Connor Thomas,ST,18,11.391074059108687,11.944704197590234
Cooper Criswell,ALL,214,9.17273061532526,8.987925038810765
Cooper Criswell,CH,74,9.711263733598043,8.539059943900813
Cooper Criswell,FC,66,8.851376732546576,8.156522811600036
Cooper Criswell,SI,59,9.045047583303734,10.682849426576352
Cooper Criswell,ST,15,9.387835799319594,6.522965603085286
Cooper Hummel,ALL,16,11.477293116871024,8.573792448615338
Cooper Hummel,FA,16,11.477293116871024,8.573792448615338
Corbin Burnes,ALL,868,10.522158890513513,9.195479816646756
Corbin Burnes,CH,65,11.471715721561026,10.951272045934031
Corbin Burnes,CU,172,14.09777529056483,10.935589399151032
Corbin Burnes,FC,478,9.320584305051575,8.483778220528837
Corbin Burnes,SI,82,10.463426159315752,9.51286987792497
Corbin Burnes,SL,71,11.862607046734446,8.364051581175728
Corbin Martin,ALL,301,12.360160157240509,11.094202310000156
Corbin Martin,CH,8,14.378428592222633,12.485826476599824
Corbin Martin,CU,60,13.98058569268467,11.108165406619804
Corbin Martin,FF,138,12.391650624226212,11.061359375270971
Corbin Martin,SL,95,11.862135388308985,10.704411977777681
Craig Kimbrel,ALL,225,12.430197980899276,9.862569459368416
Craig Kimbrel,CH,10,15.366323112005231,13.139176084165953
Craig Kimbrel,FC,1,25.291445672636414,23.419319606565278
Craig Kimbrel,FF,146,12.157928126174486,9.251138074921231
Craig Kimbrel,KC,39,12.751354819048508,11.446031693718004
Craig Kimbrel,ST,29,12.370244349094685,12.617193982931626
Craig Yoho,ALL,159,13.445709849796147,10.97400228468089
Craig Yoho,CH,70,13.619389632163859,10.921556629944357
Craig Yoho,FC,12,14.74888719088466,12.221969572743337
Craig Yoho,FF,61,12.229283311418229,10.73092149325371
Craig Yoho,ST,16,15.45294048215626,12.435829725182456
Cristian Javier,ALL,588,12.7932903529823,10.59651026666562
Cristian Javier,CH,110,9.997745537019448,10.465511694644178
Cristian Javier,FF,236,14.84404733252062,10.24125706822431
Cristian Javier,KC,65,11.937707341890151,11.946442670208688
Cristian Javier,SI,59,12.008003684975154,9.673037159739762
Cristian Javier,ST,118,12.986379750414503,12.215385951294362
Cristian Mena,ALL,98,11.966078988629352,10.837850267754208
Cristian Mena,CH,15,13.762448754003945,12.370937533605352
Cristian Mena,CU,32,13.339080770126458,10.791626629133788
Cristian Mena,FF,29,11.721110029721244,10.600870492819219
Cristian Mena,SI,11,13.774973381617594,12.618787758554186
Cristian Mena,ST,11,8.966927762640012,6.715062047276375
Cristopher Sánchez,ALL,2849,10.347008934845329,9.173327873971646
Cristopher Sánchez,CH,1069,12.213339297112876,9.625924061464788
Cristopher Sánchez,SI,1317,8.892082809686746,8.569733913946182
Cristopher Sánchez,SL,463,10.775020924296175,9.73932369920378
César Salazar,ALL,11,15.370985933805065,12.283402645187852
César Salazar,EP,11,15.370985933805065,12.283402645187852
DL Hall,ALL,486,11.583782010120604,10.935209228440417
DL Hall,CH,86,12.073233462868963,10.996961720166892
DL Hall,CU,44,11.519969502775115,11.84591579989672
DL Hall,FC,89,9.977564674326572,10.205199900483336
DL Hall,FF,155,11.772730603304831,11.039996664666859
DL Hall,SI,23,12.311765797728444,11.611522268032124
DL Hall,SL,89,12.270610933106678,10.544595329215165
Dan Altavilla,ALL,438,11.149972289615128,9.938010605050092
Dan Altavilla,CH,103,9.723053073577631,9.045035842180559
Dan Altavilla,FF,118,12.350515221001737,10.729886473467648
Dan Altavilla,SI,107,11.511725333953759,9.817549378935002
Dan Altavilla,SL,110,10.563897379412785,10.398269487557439
Dane Dunning,ALL,361,12.064782695193186,11.102195085154493
Dane Dunning,CH,67,12.395206391557144,10.804824311495508
Dane Dunning,FC,143,10.935201612774934,9.877901210323465
Dane Dunning,FF,2,10.213439345737239,11.174953138584861
Dane Dunning,KC,10,19.7173421051766,16.54385945520218
Dane Dunning,SI,106,12.081288715348691,11.486943466855326
Dane Dunning,SL,33,16.959989970184616,14.451299325514684
Daniel Lynch IV,ALL,968,10.643606938401774,10.314201347776063
Daniel Lynch IV,CH,180,10.506588913736174,10.781688497538047
Daniel Lynch IV,FF,218,11.45299804204345,11.115572836197787
Daniel Lynch IV,KC,97,10.79907704753758,9.749293380833956
Daniel Lynch IV,SI,189,10.300807362742374,9.669321989570038
Daniel Lynch IV,SL,284,10.251407668873705,10.17940162246122
Daniel Palencia,ALL,861,12.693595748552681,10.554391554872312
Daniel Palencia,CU,1,13.659816219007308,12.640620783103868
Daniel Palencia,FF,608,13.022003710349745,10.451805630587893
Daniel Palencia,FS,41,13.884814406813998,11.153652347725082
Daniel Palencia,SI,3,17.654690693774217,12.528651551707053
Daniel Palencia,SL,208,10.779445929443623,10.372047411741839
Daniel Robert,ALL,228,10.257571259992325,9.802149584318407
Daniel Robert,FC,58,9.445571796409855,9.13222664620223
Daniel Robert,FF,55,10.098082919759634,9.941602992920089
Daniel Robert,SI,19,10.13724916556075,9.750736542942125
Daniel Robert,ST,96,11.088970736769664,10.05128857331462
Danny Coulombe,ALL,644,12.757278876068561,10.63878910502546
Danny Coulombe,CH,1,33.15765563521679,36.62724407262459
Danny Coulombe,FC,255,12.802471546468404,9.861875679158283
Danny Coulombe,FF,131,11.99021842181633,10.63380379904979
Danny Coulombe,KC,19,21.811919801744313,13.405457332563598
Danny Coulombe,SI,115,10.094465187922953,10.244389061177543
Danny Coulombe,ST,123,16.482359797331334,12.955487678992949
Danny Young,ALL,149,12.503098097831204,11.043694050122713
Danny Young,FC,5,12.246625407485617,11.41663881431891
Danny Young,SI,83,10.53581623488556,10.17503937606091
Danny Young,ST,61,15.916495645274281,14.788483170387142
Darren McCaughan,ALL,73,9.270577943342476,8.982379450088528
Darren McCaughan,CH,9,8.691497123019529,7.476573698476285
Darren McCaughan,FF,18,8.674854034122657,8.568648923926444
Darren McCaughan,SI,16,12.538301623949158,9.96552005147688
Darren McCaughan,ST,30,9.771071138884608,8.841186372914247
Dauri Moreta,ALL,268,10.795055418161692,10.484960960596759
Dauri Moreta,CH,1,16.637356315366294,18.805280154618938
Dauri Moreta,FF,113,11.180968960594981,11.826991017767869
Dauri Moreta,SL,154,10.700636589417515,10.00070844413812
David Bednar,ALL,1006,10.597835624828907,9.64912200077282
David Bednar,CU,365,10.768522524536076,9.643060181494317
David Bednar,FC,1,6.725107329454325,6.168974461479831
David Bednar,FF,436,10.278433546880716,9.82868359097424
David Bednar,FS,201,11.004291263815603,9.348969232578341
David Bednar,SL,3,7.003102210194005,9.462860659302487
David Festa,ALL,796,12.50605402147698,10.058509891935785
David Festa,CH,226,14.220035573929541,9.991811343700737
David Festa,FF,254,11.429732694346765,9.797392513704608
David Festa,SI,107,11.557352055930934,9.648467313173597
David Festa,SL,209,12.613263045000236,11.377550284389045
David Morgan,ALL,714,11.87379237207412,10.61677437084101
David Morgan,CH,1,19.899722826131214,18.838040279976344
David Morgan,CU,169,13.668074748776387,11.705459742031737
David Morgan,FF,258,12.526400528849347,10.327278535858197
David Morgan,SI,158,10.248238581250547,9.912869270060025
David Morgan,SL,128,10.983323929354254,10.39901203772787
David Peterson,ALL,2235,11.271364004036467,9.15969855006683
David Peterson,CH,348,13.784769905020621,10.41829801804213
David Peterson,CU,302,12.79016151911399,10.40074122839253
David Peterson,FF,513,9.283037891362838,8.212403038380423
David Peterson,SI,657,9.335701284418468,8.22569223260269
David Peterson,SL,415,15.696162042551551,10.01657349622926
David Robertson,ALL,307,11.474738863392014,9.712999877642957
David Robertson,CH,3,10.377525887042983,7.756173417747988
David Robertson,FC,156,9.419898479903487,9.06042486525789
David Robertson,KC,104,15.01990939957275,10.270259059347737
David Robertson,SI,15,12.749772709250841,12.474520898563021
David Robertson,SL,29,10.626030594620355,10.609371046056975
Davis Daniel,ALL,182,10.558161165779225,9.343657036643943
Davis Daniel,FF,93,9.40983395163435,9.3005284034477
Davis Daniel,FS,41,13.394760917418951,9.167167170825735
Davis Daniel,SL,30,11.807875953499762,10.63422729848834
Davis Daniel,ST,18,10.383737591081587,9.08620288777023
Davis Martin,ALL,2096,10.75332694297769,9.87206087016774
Davis Martin,CH,517,10.689936642733505,10.135493342858819
Davis Martin,CU,102,12.240884259393695,11.234270415752395
Davis Martin,FC,39,6.967926981036825,6.473184389440016
Davis Martin,FF,690,10.870551887981893,9.633701218261326
Davis Martin,SI,225,9.5022100426676,8.639939193991133
Davis Martin,SL,437,11.9045477829752,10.715528079660777
Davis Martin,ST,84,10.047016694215142,9.481550797883001
Davis Martin,UN,2,23.28462663164431,
Daysbel Hernández,ALL,595,11.104802430254646,10.929967849835103
Daysbel Hernández,FF,261,11.538453097041657,11.24574375624685
Daysbel Hernández,SL,334,10.880230332375199,10.801633559450444
Dean Kremer,ALL,2575,10.458943241157455,9.532508702304694
Dean Kremer,CU,330,10.83836851349366,11.03205450937557
Dean Kremer,FC,510,9.163737141019329,8.955420733863463
Dean Kremer,FF,681,10.540590077130984,8.839916040316055
Dean Kremer,FS,550,11.625463460004033,11.392424218952115
Dean Kremer,SI,501,10.22549915098553,8.698177464876665
Dean Kremer,SL,3,8.550142090407835,6.665116293121762
Dedniel Núñez,ALL,174,11.187723535764512,9.244385474469421
Dedniel Núñez,CH,1,5.51309045766757,7.19683611258639
Dedniel Núñez,FF,94,11.357301052363393,9.47566097182551
Dedniel Núñez,SL,79,11.24323340267592,8.594984305660493
Dennis Santana,ALL,929,10.816985457198676,9.789636827276537
Dennis Santana,CH,60,15.118991445193451,11.19067308429501
Dennis Santana,FC,93,10.331955628264662,9.824526010177529
Dennis Santana,FF,263,9.332526144187089,9.310556843996997
Dennis Santana,SI,76,11.081012194822511,10.366499273148218
Dennis Santana,SL,437,11.686868310475557,9.742312874965307
Devin Williams,ALL,1079,12.757187242789225,9.364016336902356
Devin Williams,CH,562,10.825520217371146,9.070408615472006
Devin Williams,FC,2,12.266473062167545,10.33062894020065
Devin Williams,FF,515,14.287520695937156,10.023992530797267
Didier Fuentes,ALL,276,10.565595251512445,10.115752122579206
Didier Fuentes,CU,35,18.08232748216587,12.063005377900756
Didier Fuentes,FF,158,8.854794243085674,9.642611000461851
Didier Fuentes,FS,9,13.500797461501351,9.158287902731342
Didier Fuentes,ST,74,12.079316537086182,10.275443217554335
Dietrich Enns,ALL,687,11.180408620300652,10.115045581878105
Dietrich Enns,CH,204,11.403180288202748,10.65568115990527
Dietrich Enns,CU,32,11.084612428726984,12.920327743345748
Dietrich Enns,FC,114,14.130234555129501,11.742410655099738
Dietrich Enns,FF,315,10.275169026557592,9.136027490675325
Dietrich Enns,SI,22,8.704480081429868,7.275391743372268
Dillon Tate,ALL,133,11.296358972015053,10.198783439225254
Dillon Tate,CH,27,16.550681703946804,13.771601995259203
Dillon Tate,FF,3,19.22697766319608,14.584820212555725
Dillon Tate,SI,44,10.058249992179212,8.857849150867363
Dillon Tate,ST,59,10.668714125082946,10.198783439225254
Dom Hamel,ALL,11,12.310547077315357,8.061569261162978
Dom Hamel,CH,1,12.310547077315357,6.3946316944767245
Dom Hamel,FC,1,8.047996959081615,8.061569261162978
Dom Hamel,FF,2,17.541063469664977,18.2224455231156
Dom Hamel,SL,4,11.716232558736294,8.262901824640243
Dom Hamel,ST,3,8.335117725633372,4.7547487284747
Doug Nikhazy,ALL,101,12.122361546193648,12.17391970633989
Doug Nikhazy,CH,7,19.17736120615225,17.508527174320953
Doug Nikhazy,CU,12,11.447120717387115,12.151108906840829
Doug Nikhazy,FA,1,39.72901303652127,30.139008924862328
Doug Nikhazy,FF,46,12.831197154685995,12.28693666477772
Doug Nikhazy,SL,29,10.901369604303836,9.423631656383366
Doug Nikhazy,ST,6,13.053587595269398,10.746189357427456
Drew Pomeranz,ALL,755,12.510069292953146,9.510652886113157
Drew Pomeranz,FF,585,12.12741390870813,9.01678519353062
Drew Pomeranz,KC,170,13.416902448872502,11.296829071900575
Drew Rasmussen,ALL,2144,10.08780889182555,9.036635149442912
Drew Rasmussen,CH,28,25.523585565639515,13.06213691952792
Drew Rasmussen,CU,92,12.518236534604775,11.779569028543577
